customerID,gender,InternetService,Dependents,DeviceProtection,Contract,OnlineBackup,MultipleLines,OnlineSecurity,PaperlessBilling,Partner,PaymentMethod,PhoneService,SeniorCitizen,StreamingMovies,StreamingTV,TechSupport,Sum of tenure,tenure (bins),Sum of TotalCharges,Sum of MonthlyCharges,Churn
0265-PSUAE,Female,Fiber optic,Yes,Yes,Month-to-month,No,No,Yes,No,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,No,16,15,1522.7,100.7,No
0266-CLZKZ,Female,Fiber optic,Yes,Yes,Two year,No,Yes,No,Yes,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,67,65,6717.9,105.65,No
0266-GMEAO,Male,Fiber optic,Yes,Yes,Two year,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,No,Yes,Yes,Yes,72,70,8058.55,114.3,No
0268-QKIWO,Female,No,No,No internet service,Month-to-month,No internet service,No,No internet service,No,No,Electronic check,Yes,No,No internet service,No internet service,No internet service,3,0,58.85,19.75,Yes
0269-XFESX,Male,No,Yes,No internet service,One year,No internet service,Yes,No internet service,No,Yes,Mailed check,Yes,No,No internet service,No internet service,No internet service,23,20,538.5,24.35,No
0270-THENM,Male,DSL,Yes,Yes,Two year,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),Yes,No,No,No,Yes,72,70,5102.35,69.85,No
0274-JKUJR,Male,DSL,Yes,Yes,Month-to-month,Yes,No phone service,Yes,No,Yes,Mailed check,No,No,Yes,Yes,No,7,5,465.7,58.85,No
0277-BKSQP,Male,DSL,Yes,No,Month-to-month,No,No,No,Yes,Yes,Electronic check,Yes,No,No,Yes,No,8,5,475.1,54.4,No
0277-ORXQS,Male,DSL,Yes,No,Two year,No,No phone service,No,No,Yes,Bank transfer (automatic),No,No,Yes,Yes,Yes,66,65,3364.55,50.55,No
0278-YXOOG,Male,No,No,No internet service,Month-to-month,No internet service,No,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,5,5,113.85,21.05,Yes
0280-XJGEX,Male,Fiber optic,No,Yes,Month-to-month,Yes,Yes,No,Yes,No,Bank transfer (automatic),Yes,No,Yes,Yes,No,49,45,5036.3,103.7,Yes
0281-CNTZX,Male,No,No,No internet service,Two year,No internet service,No,No internet service,Yes,Yes,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,63,60,1234.8,19.95,No
0282-NVSJS,Female,DSL,Yes,No,Month-to-month,No,No phone service,No,Yes,Yes,Mailed check,No,yes,No,No,Yes,12,10,355.9,29.3,No
0285-INHLN,Male,DSL,Yes,No,Month-to-month,Yes,No,Yes,Yes,Yes,Credit card (automatic),Yes,No,No,No,No,27,25,1510.3,54.75,No
0289-IVARM,Female,DSL,No,Yes,Month-to-month,Yes,No,Yes,No,No,Electronic check,Yes,No,No,No,No,35,35,1982.6,60.55,No
0292-WEGCH,Female,DSL,Yes,Yes,Month-to-month,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,54,50,4524.05,86.2,No
0295-PPHDO,Male,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,No,Electronic check,Yes,No,Yes,Yes,No,1,0,95.45,95.45,Yes
0295-QVKPB,Male,DSL,No,Yes,Month-to-month,No,No,No,Yes,No,Credit card (automatic),Yes,No,No,Yes,Yes,5,5,318.1,63.95,No
0297-RBCSG,Male,DSL,No,No,One year,Yes,No,No,Yes,No,Bank transfer (automatic),Yes,No,Yes,No,Yes,19,15,1231.85,65.35,No
0298-XACET,Male,DSL,Yes,Yes,Two year,Yes,No phone service,No,No,Yes,Mailed check,No,No,No,Yes,Yes,52,50,2554,50.2,No
0301-FIDRB,Female,DSL,Yes,Yes,Two year,Yes,No phone service,Yes,Yes,Yes,Bank transfer (automatic),No,No,Yes,Yes,Yes,72,70,4684.3,63.8,No
0301-KOBTQ,Male,No,No,No internet service,Two year,No internet service,No,No internet service,Yes,No,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,32,30,614.45,20.05,No
0302-JOIVN,Female,Fiber optic,No,Yes,Month-to-month,Yes,No,No,No,Yes,Electronic check,Yes,No,Yes,Yes,No,8,5,842.9,101.15,Yes
0303-UNCIP,Male,DSL,No,Yes,One year,No,Yes,No,No,No,Mailed check,Yes,No,Yes,No,No,41,40,2531.8,65,No
0303-WMMRN,Male,No,No,No internet service,Month-to-month,No internet service,No,No internet service,Yes,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,5,5,86.05,19.25,No
0305-SQECB,Female,DSL,Yes,No,One year,No,No phone service,Yes,Yes,No,Mailed check,No,No,No,No,Yes,11,10,402.6,36.05,No
0306-JAELE,Male,Fiber optic,No,No,Month-to-month,No,No,No,Yes,No,Electronic check,Yes,No,Yes,Yes,Yes,5,5,453.4,96.1,Yes
0307-BCOPK,Female,No,No,No internet service,One year,No internet service,No,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,16,15,326.65,19.05,No
0308-GIQJT,Male,Fiber optic,No,No,One year,Yes,Yes,No,No,No,Bank transfer (automatic),Yes,yes,Yes,Yes,Yes,71,70,7382.85,105.75,No
0308-IVGOK,Female,DSL,No,Yes,One year,Yes,No phone service,No,Yes,No,Credit card (automatic),No,No,No,No,Yes,11,10,422.6,40.4,No
0310-MVLET,Female,Fiber optic,Yes,No,Month-to-month,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,61,60,6010.05,99.15,Yes
0310-SUCIN,Female,DSL,No,Yes,One year,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,71,70,6046.1,84.8,No
0310-VQXAM,Male,No,No,No internet service,Month-to-month,No internet service,No,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,9,5,178.8,19.85,No
0311-QYWSS,Female,DSL,No,No,Month-to-month,No,No,Yes,Yes,No,Electronic check,Yes,No,No,No,No,6,5,314.6,49.45,No
0311-UNPFF,Female,Fiber optic,No,No,Month-to-month,No,No,No,Yes,No,Bank transfer (automatic),Yes,No,Yes,Yes,No,26,25,2274.35,88.8,Yes
0314-TKOSI,Female,DSL,No,No,Month-to-month,Yes,No,Yes,No,No,Mailed check,Yes,No,No,No,No,6,5,322.9,55.15,No
0315-LVCRK,Male,Fiber optic,No,Yes,Month-to-month,No,No,No,No,No,Electronic check,Yes,No,Yes,No,No,11,10,888.75,84.8,No
0318-QUUOB,Male,Fiber optic,No,No,Month-to-month,No,No,No,Yes,Yes,Electronic check,Yes,No,No,Yes,No,1,0,80.55,80.55,Yes
0318-ZOPWS,Female,No,No,No internet service,Two year,No internet service,No,No internet service,Yes,Yes,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,49,45,973.35,20.15,No
0319-QZTCO,Female,DSL,Yes,No,Month-to-month,Yes,No,No,Yes,Yes,Credit card (automatic),Yes,No,No,Yes,No,3,0,168.6,58.7,No
0320-DWVTU,Female,Fiber optic,No,Yes,Two year,Yes,No,Yes,No,No,Mailed check,Yes,No,Yes,No,Yes,53,50,5424.25,99.5,No
0320-JDNQG,Male,Fiber optic,Yes,No,Month-to-month,No,No,Yes,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,23,20,2331.3,99.85,Yes
0322-CHQRU,Male,DSL,No,No,Month-to-month,No,No,No,No,No,Electronic check,Yes,No,No,No,No,2,0,89.5,45.35,Yes
0322-YINQP,Male,DSL,No,No,Month-to-month,No,No,Yes,Yes,No,Mailed check,Yes,No,No,No,No,1,0,48.55,48.55,Yes
0323-XWWTN,Male,No,Yes,No internet service,Two year,No internet service,Yes,No internet service,Yes,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,3,0,121.25,26.4,No
0324-BRPCJ,Female,Fiber optic,No,No,Month-to-month,Yes,Yes,No,Yes,Yes,Electronic check,Yes,yes,Yes,Yes,No,68,65,6851.65,100.2,Yes
0325-XBFAC,Male,Fiber optic,No,Yes,Month-to-month,No,No,No,Yes,No,Electronic check,Yes,No,Yes,Yes,No,8,5,740.3,94.7,Yes
0326-VDYXE,Female,Fiber optic,No,Yes,One year,No,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,70,70,6982.5,97.65,No
0327-WFZSY,Male,Fiber optic,Yes,Yes,One year,No,Yes,No,No,Yes,Electronic check,Yes,No,Yes,Yes,No,39,35,3835.55,100,No
0328-GRPMV,Female,Fiber optic,No,No,Month-to-month,No,No,No,Yes,No,Electronic check,Yes,No,No,No,No,1,0,70.1,70.1,Yes
0329-GTIAJ,Female,Fiber optic,No,No,Month-to-month,Yes,No,No,Yes,No,Electronic check,Yes,No,Yes,Yes,Yes,3,0,315.3,97.9,Yes
0330-BGYZE,Male,Fiber optic,No,Yes,One year,Yes,Yes,No,No,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,No,60,60,6157.6,102.5,No
0330-IVZHA,Female,Fiber optic,No,No,Month-to-month,No,No,No,No,Yes,Electronic check,Yes,No,No,No,No,5,5,330.15,69.95,Yes
0334-GDDSO,Male,Fiber optic,No,No,Month-to-month,Yes,Yes,No,Yes,No,Electronic check,Yes,yes,No,No,No,3,0,233.7,81.35,Yes
0334-ZFJSR,Female,DSL,No,No,One year,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,No,No,No,Yes,55,55,3462.1,66.05,No
0336-KXKFK,Male,DSL,No,Yes,Two year,No,No phone service,Yes,Yes,No,Credit card (automatic),No,No,Yes,Yes,Yes,72,70,4390.25,61.2,No
0336-PIKEI,Male,DSL,No,Yes,Two year,Yes,No,Yes,No,Yes,Bank transfer (automatic),Yes,yes,No,Yes,Yes,72,70,5360.75,74.4,No
0337-CNPZE,Female,Fiber optic,No,Yes,Month-to-month,Yes,Yes,No,Yes,No,Electronic check,Yes,No,Yes,Yes,No,41,40,4443.45,106.3,Yes
0343-QLUZP,Male,DSL,No,Yes,Two year,Yes,No phone service,Yes,No,No,Bank transfer (automatic),No,No,No,No,No,60,60,2424.5,39.6,No
0345-HKJVM,Female,Fiber optic,No,No,Month-to-month,No,No,No,No,No,Electronic check,Yes,No,Yes,Yes,No,6,5,577.6,89.3,Yes
0345-XMMUG,Female,Fiber optic,No,Yes,Two year,Yes,Yes,No,Yes,Yes,Credit card (automatic),Yes,No,Yes,Yes,Yes,46,45,4854.3,108.9,No
0347-UBKUZ,Female,No,No,No internet service,Month-to-month,No internet service,No,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,15,15,320.45,19.9,No
0348-SDKOL,Female,Fiber optic,No,Yes,Month-to-month,No,Yes,No,Yes,Yes,Credit card (automatic),Yes,No,Yes,Yes,Yes,58,55,5885.4,102.1,Yes
0354-VXMJC,Male,No,Yes,No internet service,Two year,No internet service,No,No internet service,No,Yes,Credit card (automatic),Yes,No,No internet service,No internet service,No internet service,23,20,426.65,19.6,No
0354-WYROK,Female,Fiber optic,Yes,Yes,Month-to-month,No,No,No,Yes,Yes,Electronic check,Yes,yes,Yes,Yes,Yes,31,30,2911.3,98.9,Yes
0356-ERHVT,Male,DSL,No,No,Month-to-month,No,No,No,Yes,Yes,Bank transfer (automatic),Yes,No,No,No,No,11,10,521.9,45.9,No
0356-OBMAC,Female,Fiber optic,No,Yes,Two year,Yes,Yes,No,Yes,No,Bank transfer (automatic),Yes,yes,No,Yes,Yes,56,55,5706.3,99.9,No
0357-NVCRI,Female,No,Yes,No internet service,Month-to-month,No internet service,No,No internet service,No,No,Credit card (automatic),Yes,No,No internet service,No internet service,No internet service,25,25,471.7,20.05,No
0361-HJRDX,Female,DSL,No,Yes,Two year,Yes,No phone service,Yes,No,No,Credit card (automatic),No,No,Yes,Yes,Yes,68,65,4539.6,64.35,No
0362-RAOQO,Female,No,No,No internet service,Two year,No internet service,No,No internet service,No,No,Credit card (automatic),Yes,No,No internet service,No internet service,No internet service,40,40,830.25,19.65,No
0362-ZBZWJ,Male,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,No,Electronic check,Yes,No,Yes,No,No,36,35,3067.2,84.9,Yes
0363-QJVFX,Male,Fiber optic,No,No,Month-to-month,Yes,Yes,Yes,Yes,No,Credit card (automatic),Yes,No,Yes,Yes,Yes,32,30,3432.9,108.15,Yes
0363-SVHYR,Male,DSL,Yes,Yes,Two year,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,71,70,6263.8,86.85,No
0365-BZUWY,Male,Fiber optic,No,Yes,Month-to-month,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,17,15,1742.5,102.55,No
0365-GXEZS,Male,Fiber optic,No,Yes,Month-to-month,No,No,No,No,Yes,Electronic check,Yes,No,No,No,Yes,18,15,1468.75,78.2,No
0365-TRTPY,Female,Fiber optic,No,Yes,Month-to-month,Yes,Yes,Yes,No,No,Bank transfer (automatic),Yes,No,No,No,No,37,35,3382.3,91.2,No
0366-NQSHS,Male,No,No,No internet service,Month-to-month,No internet service,No,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,2,0,46.35,19.35,No
0369-ZGOVK,Female,Fiber optic,Yes,No,One year,No,No,No,Yes,Yes,Bank transfer (automatic),Yes,No,No,No,No,28,25,1992.2,70.4,No
0373-AIVNJ,Male,DSL,No,Yes,One year,Yes,No phone service,Yes,No,No,Mailed check,No,No,No,No,No,9,5,373,39.55,No
0374-AACSZ,Female,DSL,No,No,Month-to-month,No,No,Yes,No,No,Electronic check,Yes,No,No,No,No,1,0,50.15,50.15,No
0374-FIUCA,Male,No,No,No internet service,Two year,No internet service,No,No internet service,Yes,Yes,Credit card (automatic),Yes,No,No internet service,No internet service,No internet service,65,65,1414.45,20.4,No
0374-IOEGQ,Female,DSL,No,No,Month-to-month,No,No,No,No,No,Electronic check,Yes,No,No,No,No,3,0,122.7,44.6,No
0375-HVGXO,Female,DSL,No,No,Month-to-month,No,No phone service,No,Yes,No,Electronic check,No,No,No,Yes,No,1,0,34.7,34.7,Yes
0376-OIWME,Male,Fiber optic,No,No,Month-to-month,No,No,Yes,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,36,35,3366.05,93.6,No
0376-YMCJC,Male,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,No,Electronic check,Yes,No,No,Yes,Yes,23,20,1943.2,90.6,Yes
0377-JBKKT,Male,DSL,Yes,No,Month-to-month,Yes,No,Yes,Yes,Yes,Mailed check,Yes,No,No,No,Yes,22,20,1271.8,57.95,No
0378-CJKPV,Female,Fiber optic,No,Yes,Two year,Yes,Yes,Yes,No,Yes,Credit card (automatic),Yes,No,Yes,Yes,Yes,72,70,7965.95,112.1,No
0378-NHQXU,Female,Fiber optic,Yes,Yes,Month-to-month,No,Yes,No,No,Yes,Electronic check,Yes,No,No,Yes,No,17,15,1460.65,88.25,Yes
0378-TOVMS,Female,Fiber optic,No,No,Month-to-month,No,No,No,No,No,Electronic check,Yes,No,Yes,No,Yes,3,0,272.2,85.8,Yes
0378-XSZPU,Male,DSL,No,Yes,One year,Yes,No,Yes,No,Yes,Credit card (automatic),Yes,No,No,No,No,58,55,3563.8,60.3,Yes
0379-DJQHR,Male,DSL,Yes,Yes,Two year,Yes,No,Yes,No,Yes,Credit card (automatic),Yes,No,Yes,Yes,No,67,65,5398.6,81.35,No
0380-NEAVX,Male,Fiber optic,No,Yes,One year,Yes,No,No,Yes,No,Electronic check,Yes,yes,Yes,Yes,No,34,30,3343.15,99.85,No
0380-ZCSBI,Male,No,No,No internet service,Month-to-month,No internet service,No,No internet service,No,No,Credit card (automatic),Yes,No,No internet service,No internet service,No internet service,10,10,198.7,20,No
0383-CLDDA,Female,DSL,No,Yes,Two year,No,Yes,Yes,Yes,No,Credit card (automatic),Yes,No,Yes,Yes,Yes,69,65,5897.4,85.35,No
0384-LPITE,Male,DSL,No,Yes,One year,Yes,No phone service,Yes,No,No,Credit card (automatic),No,No,Yes,Yes,No,40,40,2511.55,62.05,No
0384-RVBPI,Male,DSL,No,Yes,Month-to-month,No,No,Yes,No,No,Credit card (automatic),Yes,No,Yes,No,No,20,20,1398.6,64.4,No
0386-CWRGM,Female,No,Yes,No internet service,Two year,No internet service,No,No internet service,No,Yes,Mailed check,Yes,No,No internet service,No internet service,No internet service,46,45,967.85,19.4,No
0388-EOPEX,Female,Fiber optic,No,No,Month-to-month,No,No,Yes,Yes,Yes,Electronic check,Yes,No,No,No,No,2,0,139.4,74.4,Yes
0390-DCFDQ,Female,Fiber optic,No,No,Month-to-month,No,No,No,Yes,Yes,Mailed check,Yes,yes,No,No,No,1,0,70.45,70.45,Yes
0392-BZIUW,Female,Fiber optic,No,Yes,Two year,No,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,No,Yes,Yes,No,72,70,7589.8,105,No
0394-YONDK,Male,No,Yes,No internet service,Two year,No internet service,Yes,No internet service,No,Yes,Credit card (automatic),Yes,No,No internet service,No internet service,No internet service,70,70,1790.15,25.15,No
0396-HUJBP,Female,No,No,No internet service,Month-to-month,No internet service,No,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,2,0,44.4,19.3,No
0396-UKGAI,Male,DSL,Yes,No,Month-to-month,Yes,No,No,Yes,No,Bank transfer (automatic),Yes,No,No,No,Yes,23,20,1284.2,55.3,No
0396-YCHWO,Male,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,36,35,3474.2,95.4,No
0397-GZBBC,Male,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,Yes,Bank transfer (automatic),Yes,yes,Yes,Yes,No,59,55,5574.75,93.85,Yes
0397-ZXWQF,Male,No,No,No internet service,Two year,No internet service,No,No internet service,No,No,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,67,65,1430.95,20.5,No
0401-WDBXM,Male,Fiber optic,Yes,Yes,Two year,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,No,72,70,7542.25,105.55,No
0402-CQAJN,Female,Fiber optic,No,Yes,Month-to-month,Yes,Yes,No,Yes,No,Bank transfer (automatic),Yes,No,Yes,Yes,No,37,35,3545.35,101.9,Yes
0402-OAMEN,Female,No,Yes,No internet service,Two year,No internet service,Yes,No internet service,No,Yes,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,72,70,1709.1,24.45,No
0404-AHASP,Male,No,No,No internet service,Two year,No internet service,No,No internet service,No,Yes,Credit card (automatic),Yes,No,No internet service,No internet service,No internet service,72,70,1421.9,19.7,No
0404-SWRVG,Male,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,No,Electronic check,Yes,No,No,No,No,3,0,229.55,74.4,Yes
0406-BPDVR,Female,Fiber optic,No,No,One year,Yes,Yes,No,Yes,Yes,Credit card (automatic),Yes,yes,Yes,Yes,No,54,50,5373.1,101.5,Yes
0407-BDJKB,Male,Fiber optic,No,Yes,Month-to-month,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,No,Yes,No,60,60,5742.9,95.75,Yes
0409-WTMPL,Female,Fiber optic,No,Yes,One year,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,No,Yes,Yes,No,58,55,6526.65,110.65,No
0410-IPFTY,Female,Fiber optic,No,No,Month-to-month,Yes,No,No,Yes,Yes,Bank transfer (automatic),Yes,No,Yes,No,No,31,30,2674.15,83.85,No
0411-EZJZE,Female,DSL,No,No,Month-to-month,No,Yes,No,Yes,No,Electronic check,Yes,No,No,Yes,No,3,0,170.5,60.25,No
0412-UCCNP,Male,DSL,No,Yes,Two year,No,No,Yes,Yes,No,Electronic check,Yes,No,No,No,Yes,55,55,3175.85,59.2,No
0415-MOSGF,Female,DSL,No,No,Month-to-month,No,No,No,No,No,Mailed check,Yes,No,No,No,No,1,0,44.4,44.4,Yes
0419-YAAPX,Male,Fiber optic,No,No,Month-to-month,Yes,No,No,Yes,Yes,Credit card (automatic),Yes,No,No,Yes,No,49,45,4297.95,85.3,No
0420-BWTPW,Male,DSL,Yes,No,Month-to-month,No,No phone service,No,No,No,Mailed check,No,No,No,No,No,8,5,215.2,25.5,Yes
0420-HLGXF,Female,Fiber optic,No,Yes,Month-to-month,No,Yes,No,Yes,No,Electronic check,Yes,yes,Yes,Yes,No,39,35,4036,99.75,No
0420-TXVSG,Male,DSL,No,Yes,Two year,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,No,No,No,No,66,65,4428.45,66.1,No
0422-OHQHQ,Female,No,Yes,No internet service,One year,No internet service,No,No internet service,No,Yes,Mailed check,Yes,No,No internet service,No internet service,No internet service,15,15,295.95,20.55,No
0422-UXFAP,Female,Fiber optic,No,Yes,One year,No,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,51,50,4947.55,98.85,No
0423-UDIJQ,Male,DSL,No,No,Month-to-month,No,No,No,No,No,Mailed check,Yes,yes,No,No,Yes,9,5,447.9,49.2,No
0426-TIRNE,Female,No,No,No internet service,Month-to-month,No internet service,No,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,1,0,20.9,20.9,Yes
0428-AXXLJ,Male,No,No,No internet service,One year,No internet service,No,No internet service,Yes,No,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,25,25,516.3,19.5,No
0428-IKYCP,Male,Fiber optic,No,Yes,Month-to-month,No,No,No,Yes,Yes,Bank transfer (automatic),Yes,No,No,Yes,No,22,20,1850.65,87,No
0430-IHCDJ,Male,DSL,No,No,Month-to-month,No,Yes,No,Yes,No,Electronic check,Yes,No,No,No,No,15,15,749.25,49,No
0431-APWVY,Female,Fiber optic,Yes,No,One year,No,No,No,Yes,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,No,28,25,2598.95,90.1,Yes
0432-CAJZV,Male,Fiber optic,No,No,Month-to-month,No,No,No,No,No,Mailed check,Yes,No,Yes,Yes,No,3,0,237.65,90.7,No
0434-CSFON,Female,Fiber optic,No,Yes,Month-to-month,No,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,47,45,4707.1,100.5,No
0436-TWFFZ,Female,DSL,No,Yes,Two year,No,Yes,Yes,Yes,No,Mailed check,Yes,No,Yes,Yes,Yes,67,65,5714.2,85.25,No
0439-IFYUN,Female,Fiber optic,No,No,Month-to-month,Yes,No,No,Yes,No,Electronic check,Yes,yes,No,No,No,18,15,1294.6,74.7,No
0440-EKDCF,Male,DSL,No,Yes,Two year,Yes,No,No,Yes,Yes,Credit card (automatic),Yes,No,No,No,Yes,62,60,3753.2,60.15,No
0440-MOGPM,Female,DSL,No,Yes,One year,Yes,Yes,No,Yes,No,Electronic check,Yes,No,Yes,Yes,No,41,40,3263.9,80.55,No
0440-QEXBZ,Female,DSL,No,No,Month-to-month,No,Yes,No,Yes,No,Mailed check,Yes,No,No,No,No,44,40,2139.1,50.15,No
0440-UEDAI,Female,Fiber optic,No,Yes,One year,Yes,No,No,Yes,No,Credit card (automatic),Yes,No,Yes,No,Yes,53,50,5042.75,94.45,No
0442-TDYUO,Male,No,No,No internet service,Two year,No internet service,No,No internet service,Yes,Yes,Mailed check,Yes,No,No internet service,No internet service,No internet service,48,45,1036,20.05,No
0442-ZXKVS,Female,Fiber optic,No,Yes,One year,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),Yes,yes,Yes,Yes,Yes,54,50,6431.05,115.6,No
0447-BEMNG,Female,DSL,No,Yes,Month-to-month,No,No phone service,Yes,Yes,Yes,Bank transfer (automatic),No,No,Yes,No,No,48,45,2145,45.3,Yes
0447-RXSGD,Male,Fiber optic,No,No,Month-to-month,Yes,Yes,No,Yes,No,Bank transfer (automatic),Yes,No,Yes,Yes,No,24,20,2404.85,99.65,No
0454-OKRCT,Male,Fiber optic,No,No,Two year,Yes,No,No,No,No,Bank transfer (automatic),Yes,No,No,No,Yes,33,30,2651.1,80.6,No
0455-ENTCR,Male,DSL,No,No,Two year,Yes,Yes,Yes,No,Yes,Electronic check,Yes,No,Yes,Yes,Yes,66,65,5538.35,85.25,No
0455-XFASS,Female,Fiber optic,Yes,No,Month-to-month,No,No,No,Yes,Yes,Electronic check,Yes,No,No,No,No,3,0,200.2,69.55,No
0458-HEUZG,Female,DSL,No,Yes,Two year,No,No phone service,No,No,No,Mailed check,No,No,No,No,Yes,13,10,450.4,35.4,No
0459-SPZHJ,Male,DSL,Yes,Yes,Two year,Yes,Yes,Yes,No,Yes,Credit card (automatic),Yes,No,Yes,Yes,No,63,60,5435,83.5,No
0461-CVKMU,Female,Fiber optic,Yes,Yes,Month-to-month,Yes,No,No,No,Yes,Electronic check,Yes,No,No,No,Yes,23,20,1900.25,83.8,Yes
0463-TXOAK,Male,No,Yes,No internet service,Two year,No internet service,Yes,No internet service,No,No,Credit card (automatic),Yes,No,No internet service,No internet service,No internet service,52,50,1334.5,25.6,No
0463-WZZKO,Male,No,No,No internet service,Month-to-month,No internet service,No,No internet service,Yes,No,Credit card (automatic),Yes,No,No internet service,No internet service,No internet service,3,0,67.1,20.75,No
0463-ZSDNT,Male,DSL,No,No,Month-to-month,No,No,No,Yes,No,Bank transfer (automatic),Yes,No,Yes,No,No,10,10,503.25,56.75,No
0464-WJTKO,Female,No,Yes,No internet service,Two year,No internet service,No,No internet service,No,Yes,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,72,70,1460.85,20.1,No
0468-YRPXN,Male,Fiber optic,No,Yes,Month-to-month,No,No,No,Yes,No,Credit card (automatic),Yes,No,Yes,Yes,Yes,29,25,2807.1,98.8,No
0471-ARVMX,Female,Fiber optic,No,Yes,One year,No,Yes,Yes,Yes,Yes,Electronic check,Yes,yes,Yes,Yes,No,62,60,6312.9,104.85,No
